time,x,y,z
40054,-3,1,0
40057,-3,-2,3
40061,-2,-2,-1
40064,-3,-2,1
40067,-3,-2,1
40070,-3,-3,2
40073,-5,-2,3
40076,-2,-2,1
40079,-4,-1,1
40082,-6,1,1
40084,-1,0,3
40087,-1,0,3
40090,-2,-2,1
40093,-3,-2,1
40096,-3,1,2
40099,-3,1,0
40102,-6,1,2
40105,-4,1,0
40108,-4,-2,1
40111,-2,-3,0
40114,-2,-4,3
40117,-1,-3,3
40120,-2,0,3
40123,-4,0,3
40126,-2,0,3
40129,-3,0,1
40131,-3,0,1
40134,-4,-1,2
40137,-4,0,4
40141,-2,0,3
40144,-1,0,3
40147,-4,3,0
40150,-2,-2,1
40153,-3,-2,3
40156,-4,1,2
40159,-5,-1,3
40162,-1,0,1
40165,-3,1,0
40168,-4,-3,1
40171,-5,0,1
40174,-1,-1,4
40177,-4,0,2
40180,-4,1,0
40183,-4,-1,3
40186,-3,-1,1
40189,-3,2,-1
40192,0,-1,2
40195,-6,0,3
40198,-3,0,2
40201,-2,-2,2
40204,-5,-2,2
40207,-3,-2,1
40210,-3,0,2
40213,-4,0,1
40216,-6,0,4
40219,-3,0,1
40222,-1,-1,-1
40225,-3,0,1
40228,-5,-1,0
40231,-3,-2,-2
40234,-4,-3,1
40237,-5,-1,3
40240,-3,-2,2
40243,-4,-2,-1
40246,-2,-1,5
40249,-3,-2,3
40252,-5,-2,0
40255,-2,-1,-1
40258,-4,-2,1
40261,-3,-1,2
40264,-4,-2,4
40267,-3,-1,0
40270,-5,-1,2
40273,-3,-2,2
40276,-3,0,4
40279,-1,0,2
40282,-5,-1,0
40285,-2,-3,2
40288,-3,0,2
40291,-3,-2,1
40294,-5,-1,4
40297,-2,0,0
40300,-4,-4,2
40303,-4,-1,2
40306,-4,-2,3
40309,-5,0,0
40312,-3,0,0
40315,-2,0,0
40318,-2,-2,1
40321,-8,0,3
40323,-4,-1,0
40326,-5,-1,1
40329,-4,0,3
40333,-2,-1,0
40336,-4,0,1
40339,-3,-1,1
40342,-4,1,0
40344,-5,-2,-2
40347,0,0,0
40350,-5,-4,0
40353,-2,-2,2
40356,-3,-1,2
40359,-4,0,1
40362,-5,-3,2
40365,-6,-2,2
40368,-5,0,0
40371,-4,-1,0
40374,-3,-2,3
40377,-5,-3,2
40380,-3,-3,-2
40383,-3,-1,-1
40386,-3,-2,0
40389,-7,0,1
40392,-3,-5,0
40395,-1,0,0
40398,-3,-1,3
40401,-4,-2,0
40404,-6,-1,2
40407,-5,1,0
40410,-4,-1,-1
40413,-3,-1,1
40416,-3,0,0
40419,-3,-1,3
40422,-3,0,0
40425,-2,-1,1
40428,-5,0,0
40431,-4,0,0
40434,-4,-2,1
40437,-5,0,4
40440,-3,-1,2
40443,-5,-2,1
40447,-3,-1,0
40450,-3,0,-2
40453,-4,0,0
40456,-3,-3,4
40459,-2,0,2
40461,-4,-1,0
40464,-2,1,0
40467,-2,0,1
40470,-4,0,1
40473,-5,-1,-1
40476,-4,0,3
40479,-3,-1,1
40482,-3,-1,0
40485,-2,-2,-1
40488,-3,-3,1
40491,-2,-2,0
40494,-3,-2,1
40497,-1,-1,1
40500,-4,-1,0
40504,-2,-1,0
40507,-3,-1,1
40510,-3,-2,0
40513,-4,-1,3
40516,-3,0,0
40519,-5,-2,1
40522,-5,-1,2
40525,-4,-3,2
40528,-1,-4,4
40531,-3,0,3
40534,-6,-2,2
40537,-3,-2,1
40540,-2,0,3
40543,-3,-2,3
40546,-3,-1,3
40549,-4,-1,2
40552,-4,0,0
40555,-1,-1,2
40558,-4,-3,0
40561,-2,-3,1
40564,-2,-3,1
40567,-4,1,1
40570,-5,-2,2
40573,-3,-4,-1
40576,0,-2,0
40579,-5,-1,3
40582,-6,-2,2
40586,-3,-3,-1
40589,-5,-1,2
40592,-3,-3,2
40595,-3,-3,1
40598,-3,2,0
40601,-4,-1,2
40604,-3,-2,2
40607,0,0,1
40610,-3,0,2
40613,-7,-1,1
40616,-2,-2,-1
40619,-4,-3,1
40622,-2,-2,1
40625,-3,0,-2
40628,-3,-2,0
40631,-4,-3,1
40634,-4,1,3
40637,-4,0,2
40640,-3,0,1
40643,-2,0,1
40646,-3,-1,0
40649,-2,-2,3
40652,-3,0,2
40655,-5,-3,1
40658,-1,-1,3
40661,-2,0,1
40664,-5,-1,2
40667,-4,0,0
40670,-1,-4,2
40673,-4,-1,3
40676,-3,1,1
40678,-4,-2,0
40681,-5,1,-1
40684,-6,2,0
40687,-2,0,2
40690,-3,-1,2
40693,-2,-1,0
40696,-3,0,0
40699,-4,1,2
40702,-2,-1,2
40705,-4,0,0
40708,-2,-2,2
40711,-5,0,2
40714,-2,-1,0
40717,0,-2,2
40720,-3,-1,2
40723,-3,0,-1
40726,-1,1,3
40728,-4,0,-1
40731,-4,-1,2
40734,-3,-1,0
40737,-4,0,0
40740,-4,-1,0
40743,-6,0,1
40746,-2,-3,0
40749,-2,-4,0
40752,-5,-1,1
40755,-4,0,-1
40758,-6,-2,-3
40761,-2,0,2
40764,-4,-2,-1
40767,-5,0,0
40770,-2,-1,2
40774,-4,-1,1
40777,-4,-1,3
40780,-4,-1,1
40783,-2,0,3
40786,-3,-2,4
40788,-5,0,0
40792,-2,-1,3
40795,-4,-1,1
40798,-6,-1,1
40800,-1,0,0
40804,-3,-2,0
40806,-3,-1,1
40810,-3,-4,0
40813,-2,-2,3
40816,-2,-1,1
40819,-6,-1,1
40822,-4,0,1
40824,-4,-2,1
40827,-4,-1,2
40830,-4,0,1
40833,-3,2,1
40836,-3,-2,-1
40839,-4,-1,1
40842,-3,-3,0
40845,-3,-1,0
40848,-3,0,0
40851,-4,0,3
40854,-3,0,3
40857,-3,-2,2
40860,-1,-1,3
40863,-2,2,3
40866,0,0,3
40869,-3,-2,-1
40872,-2,0,1
40875,-4,0,1
40878,-5,-2,2
40881,-2,2,0
40884,-4,-1,-1
40887,-1,-2,-1
40890,-4,0,2
40893,-2,1,2
40896,-4,0,2
40899,-2,1,1
40902,-3,0,1
40904,-4,-2,0
40907,-2,-2,1
40910,-4,-2,2
40913,-1,-3,1
40916,-2,-1,1
40919,-1,-2,0
40922,-5,2,2
40925,-3,-3,1
40928,-6,-1,3
40931,-5,3,0
40934,-1,-1,1
40937,-2,1,-1
40940,-5,-2,0
40943,-4,2,1
40947,-3,1,2
40949,-3,-1,2
40953,-4,-2,2
40956,-2,-1,3
40959,-5,0,1
40962,-5,0,3
40965,-4,-1,-1
40968,-2,0,0
40971,-3,-2,1
40974,-3,0,2
40977,-3,1,0
40980,-1,0,3
40983,-3,-1,0
40986,-2,-1,3
40989,-3,-1,2
40992,-3,-2,-1
40995,-4,0,0
40998,-3,0,0
41001,-3,-2,1
41004,-5,-1,2
41007,-2,2,1
41010,-2,-2,2
41013,-4,-2,2
41016,-4,-1,2
41019,-4,-1,4
41022,-3,-1,1
41025,-5,2,4
41028,-2,-2,2
41031,-3,-1,3
41034,-2,-1,0
41037,-4,1,4
41040,-2,1,-1
41043,-4,0,-2
41046,-3,-1,1
41049,-5,-2,-1
41052,-3,0,1
41055,-1,-1,-1
41058,-6,-2,3
41061,-5,-1,0
41064,-4,2,-1
41067,-4,0,3
41069,-2,-1,-1
41072,-5,0,-1
41075,-3,0,0
41079,-4,-1,1
41082,-1,-2,2
41085,-5,-2,0
41088,-3,-2,2
41091,-3,-3,1
41094,-4,-2,-1
41097,-4,-3,5
41101,-2,-1,1
41104,-2,2,0
41107,-3,-2,3
41110,-4,0,2
41113,0,1,2
41116,-4,1,0
41119,-3,0,2
41122,-3,-1,0
41125,-2,0,3
41128,-3,-2,1
41131,-2,-1,0
41134,-3,1,2
41137,-1,-1,1
41140,-3,-1,0
41143,-3,0,3
41146,-3,-2,-1
41149,-3,0,2
41152,-1,0,1
41155,-1,-1,1
41158,-2,-1,2
41161,-4,1,3
41164,-2,0,2
41167,-2,-1,1
41170,-2,-1,2
41173,-4,-1,-1
41177,-4,0,0
41180,-3,1,2
41183,-5,-2,3
41186,-1,0,0
41189,-6,1,1
41192,-6,-1,2
41195,-3,0,1
41198,-4,1,-1
41201,-5,-1,2
41204,-3,-3,0
41207,-3,-1,2
41210,-3,0,1
41213,-1,-3,1
41216,-3,1,1
41218,-1,-2,0
41221,-3,1,0
41224,-3,-1,0
41227,-2,-1,2
41230,-4,-2,2
41233,-5,-2,-1
41236,-1,-3,0
41239,-5,0,0
41242,-2,-2,0
41245,-3,0,0
41248,-6,-2,1
41251,-3,0,-2
41254,-3,-1,1
41257,-4,-1,0
41260,-4,0,2
41263,-1,-1,1
41266,0,0,2
41269,-3,-1,1
41272,-2,0,0
41275,-4,-2,-2
41278,0,-1,1
41281,-1,0,1
41284,-4,0,-1
41287,-5,0,-1
41290,-3,0,2
41293,-2,0,2
41296,-2,0,0
41299,-4,-3,0
41302,-4,0,0
41305,-2,0,3
41308,-3,2,1
41311,-5,0,2
41314,-3,0,1
41317,-4,-2,2
41320,-2,-1,1
41323,-2,-2,3
41326,-4,-2,2
41329,-5,-1,1
41332,-3,-1,1
41335,-3,-1,4
41338,-1,-1,0
41341,-5,0,0
41344,-3,0,1
41347,-3,-1,-1
41350,-3,-1,2
41353,-2,0,0
41356,0,-2,1
41359,-3,1,0
41362,-3,1,0
41365,-2,-1,2
41369,-2,-1,4
41372,-2,0,1
41375,-3,-4,2
41378,-2,-1,2
41381,-3,2,3
41383,-3,-1,1
41386,-4,0,1
41389,-4,0,2
41392,-4,-1,1
41395,-4,1,2
41398,-5,0,2
41401,-4,-2,1
41404,-7,0,0
41407,-3,0,1
41410,-2,-2,0
41413,-1,-2,3
41416,-2,-1,2
41419,0,0,1
41422,-4,0,2
41425,-4,-2,1
41428,-5,0,1
41431,-3,-1,0
41434,-3,0,1
41437,-3,-1,1
41440,-2,-1,0
41443,-3,-1,1
41446,-4,-2,0
41449,-2,-2,2
41453,-3,-1,3
41456,-4,-3,0
41459,-4,0,3
41462,-4,0,0
41465,-3,0,4
41468,-2,-1,4
41471,-4,-2,2
41474,-2,-3,0
41477,-3,0,3
41480,-1,-2,2
41483,-2,0,4
41487,-4,1,0
41490,-5,-4,2
41493,-2,-3,2
41496,-3,-1,0
41499,-4,-1,1
41502,-3,1,0
41505,-2,-2,1
41507,-3,-4,-1
41511,-2,-2,2
41514,-5,-1,1
41517,-3,1,2
41519,-6,-3,0
41523,-3,0,3
41525,-4,0,2
41529,-3,2,1
41532,-4,0,0
41535,-6,-1,0
41538,-4,0,1
41541,-4,-3,2
41544,-3,-3,1
41547,-2,0,-1
41550,-4,0,1
41553,-3,-1,0
41556,-4,-3,0
41559,-5,-4,2
41562,-1,-1,4
41565,-1,-3,3
41568,-3,-1,1
41571,-2,1,0
41574,-2,-2,1
41577,-3,-4,3
41580,-3,-1,2
41583,-2,-1,1
41586,-3,-2,-1
41589,-3,-1,3
41592,-3,-2,5
41595,-2,-2,0
41598,-4,0,2
41601,-2,0,1
41604,-4,-3,2
41607,-5,-1,2
41610,-3,-2,2
41613,-2,-1,0
41616,0,-2,3
41619,-4,-1,2
41622,-3,-2,0
41625,-3,0,0
41628,-4,0,1
41631,-2,0,1
41634,-3,-2,1
41637,-4,0,-1
41640,-3,-1,1
41643,-4,-3,3
41646,-5,1,2
41649,-3,0,1
41652,-5,-2,3
41655,-3,-1,2
41658,-3,-3,-1
41661,-4,1,0
41664,-1,1,-2
41667,-2,-2,4
41670,-4,0,1
41673,-3,-1,2
41676,-3,0,4
41679,-3,1,1
41682,-3,-3,3
41685,-3,-2,2
41688,-3,-1,-4
41691,-3,-1,3
41694,-6,-2,3
41698,-3,-3,0
41701,-5,1,4
41704,-4,1,-1
41707,-4,-2,1
41710,-4,-4,2
41713,-5,-2,1
41716,-2,-1,3
41719,-4,-3,2
41722,-3,0,1
41725,-3,0,1
41728,-1,0,2
41730,-3,-3,1
41733,-4,0,1
41736,-3,1,1
41739,-2,-2,2
41742,-2,-1,2
41745,-1,-1,2
41748,-4,0,2
41751,-3,-1,1
41755,-2,-1,0
41758,-2,1,2
41761,-1,0,2
41764,-5,-2,4
41767,-5,-2,-1
41770,-3,-1,2
41773,-4,-1,1
41776,-5,-2,1
41779,-3,1,2
41782,-5,0,1
41785,-5,-2,2
41788,-4,-3,0
41791,-4,-1,1
41794,-2,-3,3
41797,-3,0,2
41800,-3,-2,1
41803,-3,0,1
41806,-3,-1,0
41809,-2,-4,1
41812,-1,0,2
41815,-4,-2,0
41818,0,0,1
41821,-1,0,3
41824,-4,-1,1
41827,-5,2,2
41829,-4,0,3
41832,-5,1,1
41835,-4,-1,2
41838,-3,-1,0
41841,-3,0,2
41844,-5,-3,0
41847,-2,0,3
41850,-3,1,0
41853,-5,-1,1
41856,0,1,0
41859,0,0,0
41862,-2,1,1
41865,-3,3,2
41868,-4,-4,2
41871,-2,-4,0
41874,-4,1,3
41877,-3,-2,0
41880,-3,-2,2
41883,-4,0,-1
41886,-4,-1,1
41889,-4,0,1
41892,-3,2,3
41894,-2,-3,2
41897,-3,0,2
41900,-1,-1,0
41903,-2,-2,0
41906,-3,-3,2
41909,-6,-3,1
41912,-5,-2,2
41915,-1,-1,2
41918,-3,-2,0
41921,-3,-2,1
41924,-3,-2,3
41927,-3,-1,0
41930,-3,-1,3
41933,-5,-4,1
41936,-4,-1,2
41939,-1,-2,1
41942,-3,-2,2
41945,-4,-2,1
41949,-1,-1,2
41952,-5,-1,2
41955,-3,-2,-1
41958,-5,2,2
41961,-3,-1,1
41964,-4,-1,1
41967,-3,-3,1
41970,-2,0,1
41973,-3,-3,0
41976,-3,-1,2
41979,-3,2,3
41982,-5,0,3
41985,-3,0,3
41988,-2,-2,3
41991,-4,-1,1
41994,-2,1,1
41997,-1,0,0
42000,-4,0,0
42003,-4,3,0
42006,-3,-1,1
42009,-3,0,1
42012,-5,0,3
42015,-3,-2,-1
42018,-3,0,2
42021,-2,0,2
42025,-4,-2,3
42028,-4,0,1
42031,-1,-3,2
42034,-3,-2,0
42037,-2,-1,1
42040,-3,-3,0
42043,-4,0,0
42045,-4,-1,2
42048,-3,-1,2
42051,-1,-2,2
42054,-2,1,4
42057,-2,-1,1
42060,-3,0,0
42063,-4,-3,0
42066,-4,0,0
42069,-3,-1,0
42072,-3,-1,1
42075,-3,-2,1
42078,-4,-2,-2
42081,-4,0,2
42084,-4,0,1
42087,-1,-1,3
42090,-2,1,2
42093,-4,-1,0
42096,-4,-2,3
42099,-5,-2,3
42102,-4,0,-3
42105,-4,0,4
42108,-5,2,0
42111,-4,-1,3
42114,-4,-1,0
42117,-5,-1,2
42120,-4,-3,1
42123,-1,-2,1
42126,-2,-2,3
42129,-4,0,1
42132,-3,-3,3
42135,-2,-3,2
42138,-3,0,2
42140,-3,1,0
42143,-1,-2,1
42146,-5,-1,3
42149,-3,-3,3
42152,-3,-1,1
42155,-2,1,-2
42158,-2,-1,1
42161,0,-1,1
42164,-4,0,1
42167,-2,0,2
42170,-2,1,3
42173,-2,2,3
42176,-2,-1,2
42179,-4,-1,2
42182,-4,0,-2
42185,-1,-2,0
42188,-6,-1,0
42191,-2,-1,2
42194,-6,-1,1
42198,-2,-1,0
42201,-5,-4,2
42204,-3,-1,0
42207,-1,-1,1
42210,-6,0,2
42213,-3,1,1
42216,-3,-3,1
42219,-3,-1,2
42222,-2,0,2
42225,-3,0,1
42228,-3,0,0
42231,-2,-1,0
42234,-3,1,-1
42237,-1,-1,-1
42240,-4,1,2
42242,-4,0,1
42245,-3,1,-2
42248,-4,0,-1
42251,-5,-2,0
42254,-5,-2,0
42257,-4,0,0
42260,-5,-2,2
42263,-5,-1,0
42266,-3,-4,4
42269,-4,-2,0
42272,-3,-1,1
42276,-3,-2,2
42279,-3,0,2
42282,-3,-1,0
42285,-1,-1,-1
42288,-4,-1,0
42291,-3,-2,1
42294,-4,-1,1
42297,-4,-3,1
42300,-6,0,3
42303,-6,-1,2
42306,-3,1,0
42308,-4,0,0
42311,-4,0,2
42314,-2,-1,2
42318,-2,0,1
42321,-2,0,0
42324,-4,1,1
42327,-2,0,3
42330,-4,-1,1
42333,-5,0,2
42335,0,0,3
42338,-2,-2,1
42341,-4,0,0
42344,-5,-1,2
42347,-3,0,2
42350,-6,-1,1
42353,-4,1,3
42356,-3,0,0
42359,-2,-2,1
42362,-2,-3,0
42365,-2,-1,0
42368,-5,-3,2
42371,-3,-4,2
42374,-4,0,2
42377,-4,-2,3
42380,-4,-1,0
42383,-2,-3,1
42386,-2,0,3
42389,-1,3,1
42391,-2,-1,2
42394,-1,-2,0
42397,-5,-3,0
42400,-4,0,2
42403,-2,0,0
42406,-3,-2,1
42409,0,-4,-1
42412,-5,-1,1
42415,-4,-1,1
42418,-2,-3,0
42421,-3,-1,2
42424,-5,-2,1
42427,-3,0,1
42430,-1,-2,2
42433,-5,1,2
42436,-3,1,4
42439,-3,-4,-2
42442,-2,1,1
42445,-5,-3,1
42448,-4,-1,0
42451,-4,-3,0
42454,-2,0,3
42457,-3,0,2
42460,-1,-1,-1
42464,-4,-2,2
42467,-4,-1,1
42470,-1,-2,2
42473,-4,1,0
42475,-2,-4,1
42478,-3,-2,1
42481,-1,0,0
42484,-3,1,0
42487,-2,0,2
42490,-3,0,-2
42493,-3,1,3
42496,-4,0,0
42499,-3,-2,-1
42502,-2,-1,2
42506,-7,-1,1
42509,-3,-1,2
42512,-2,0,3
42515,-3,-2,3
42518,-2,0,4
42520,-1,-1,0
42523,-3,0,3
42526,-2,1,0
42529,-5,-1,2
42532,-3,0,0
42535,-3,0,0
42538,-2,0,-1
42541,-3,-1,1
42544,-2,-1,0
42547,-3,0,0
42550,-2,0,0
42553,-4,1,0
42556,-5,0,-1
42559,-2,-4,1
42562,-3,-1,2
42565,-4,-1,1
42568,-5,-4,-1
42571,-5,-1,3
42574,-3,0,2
42577,-4,1,2
42580,-4,-2,1
42583,-3,-3,2
42586,-3,-3,4
42589,-3,-1,1
42592,-4,-4,1
42595,-1,-2,0
42598,-6,-1,3
42601,-3,-1,0
42604,-1,-1,2
42607,-3,0,2
42610,-5,0,1
42613,-3,0,1
42616,-3,-1,4
42619,-4,0,1
42621,-5,0,2
42624,-4,-2,1
42627,-5,-2,2
42630,-3,-2,1
42633,-3,-2,1
42636,-3,1,1
42639,-4,-1,-1
42642,-4,-2,2
42645,-3,-2,-1
42648,-3,-1,4
42651,-3,0,3
42654,-3,1,1
42657,-2,0,1
42660,-3,1,1
42663,-1,0,1
42666,-2,-2,1
42669,-7,0,0
42672,-4,-1,-2
42675,-5,1,1
42678,-4,0,1
42681,-3,1,0
42684,-3,0,-1
42687,-1,-1,1
42690,-6,-3,-1
42693,-2,-2,0
42696,-5,0,0
42699,-3,0,2
42702,-4,-2,3
42705,-5,-2,1
42708,-6,0,2
42711,-4,0,3
42714,-3,0,1
42717,-3,-1,2
42720,-5,-1,1
42723,-4,-1,0
42726,-1,0,4
42729,-4,0,1
42731,-2,2,0
42734,-4,0,1
42738,-5,-1,2
42741,-2,-3,1
42744,-2,-3,3
42747,-3,-1,0
42750,-2,-1,-2
42753,-3,-1,2
42756,-2,-2,4
42759,-3,0,0
42762,-3,-1,1
42765,0,-1,0
42767,-1,0,2
42770,-2,0,1
42773,-3,0,1
42776,0,1,-2
42779,-2,-1,1
42782,-3,0,1
42785,-2,-1,0
42788,-4,-1,-2
42791,-5,1,-2
42795,-5,-2,0
42798,-3,-1,1
42801,-4,0,1
42803,0,0,3
42806,-5,-1,2
42809,-3,-1,-1
42812,-2,-1,0
42815,-3,-1,4
42818,-3,-3,2
42821,-4,-1,4
42824,-3,-1,0
42827,0,0,0
42831,-2,-1,1
42834,-2,-2,1
42837,-3,1,1
42839,-4,3,1
42842,-3,-2,-1
42845,-4,-4,1
42848,-3,1,1
42851,-4,0,0
42854,-2,0,-2
42857,-5,1,2
42860,-4,-1,1
42863,-1,1,1
42866,-6,0,2
42869,-6,-2,0
42872,-2,-1,2
42875,-4,-2,0
42878,-2,-3,0
42881,-4,0,2
42884,-4,-1,-1
42887,-7,0,0
42890,-6,-2,1
42893,-4,-2,2
42896,-4,1,0
42899,-4,0,0
42902,-4,0,3
42904,-2,0,0
42907,-4,-2,-1
42910,-3,-1,0
42913,-2,-2,2
42916,-5,0,1
42919,-1,-2,2
42922,-2,-1,1
42925,-4,0,1
42928,-1,0,1
42932,-3,0,2
42935,-2,0,1
42938,-2,0,2
42941,-1,0,2
42944,-2,-1,1
42947,-3,-1,1
42950,-3,1,1
42952,-4,1,1
42955,-2,-2,0
42958,-1,-2,4
42961,-3,-2,4
42964,-6,0,1
42967,-3,0,1
42970,-4,-1,-2
42973,-4,-2,2
42976,-4,0,3
42979,-4,0,0
42982,-4,-2,-3
42985,-1,-1,3
42989,-4,-1,1
42992,-3,0,0
42995,-3,0,0
42998,-1,0,0
43001,-3,0,1
43004,-1,-1,1
43007,-1,2,-1
43010,-3,0,0
43013,-2,0,0
43016,-4,-2,0
43019,-2,-2,1
43023,-4,0,1
43025,-5,-1,0
43028,-6,-2,2
43031,-2,0,1
43034,-4,-1,0
43037,-3,0,1
43040,-3,-2,3
43044,-3,0,-1
43047,-4,-2,2
43050,-2,0,1
43053,-2,-1,2
43056,-6,-4,0
43059,-2,0,1
43062,-4,0,1
43065,-3,-1,-1
43068,-3,0,0
43071,-4,-1,-1
43074,-4,-2,-1
43077,-5,1,2
43080,-1,0,-2
43083,-4,-2,0
43086,-1,0,-3
43089,-4,-2,3
43092,-3,-3,2
43095,-3,-1,2
43098,-6,-2,1
43101,-4,0,2
43104,-4,-1,2
43107,-5,-1,1
43110,-3,-2,2
43113,-3,-2,5
43116,-1,-1,0
43119,-4,1,2
43122,-5,0,3
43125,-3,0,1
43128,-2,-1,3
43131,-5,0,2
43134,-3,-2,3
43137,-4,0,1
43140,-4,-1,2
43143,-5,-1,-1
43146,-4,1,-1
43149,-3,-1,2
43152,-3,1,0
43155,-3,0,1
43158,-4,0,2
43161,-5,-2,1
43163,-1,0,-2
43166,-3,0,2
43169,-4,-3,-1
43172,-2,-4,1
43175,-4,3,0
43178,-4,-2,0
43181,-3,-1,1
43184,-2,-4,0
43187,-4,-2,0
43190,-4,-1,3
43193,-2,-1,1
43196,-3,2,2
43199,-2,0,2
43202,-3,0,1
43205,-3,0,2
43208,-4,-2,1
43211,-1,-1,1
43214,-1,-2,1
43217,-1,-1,4
43220,-3,-1,-1
43223,-2,1,1
43226,-4,-1,1
43229,-3,2,1
43232,-3,1,0
43235,-3,0,1
43238,-3,1,0
43241,-4,1,2
43244,-4,0,0
43247,-4,0,0
43250,-3,2,0
43253,-3,0,1
43256,-2,0,0
43259,-4,-3,3
43262,-3,-2,0
43265,-3,-2,1
43268,-2,0,-3
43271,-3,0,2
43274,-4,0,3
43277,-5,-1,3
43280,-4,1,4
43282,-3,-3,2
43285,-2,0,3
43288,-1,-1,0
43291,-5,-1,0
43294,-4,0,2
43297,-5,-2,1
43300,-2,0,2
43303,-1,0,2
43306,-4,-1,1
43309,-6,0,0
43312,-4,-2,3
43315,-6,-2,3
43318,-4,-1,0
43321,-5,-4,1
43324,-4,-1,-1
43327,-5,-3,-1
43330,-2,0,-1
43333,-4,0,2
43336,-5,-1,2
43339,-5,0,0
43342,-6,-1,2
43345,-6,-2,0
43348,-2,1,2
43351,-4,-2,2
43354,-2,1,2
43356,-4,-1,2
43360,-5,-1,1
43363,-2,-1,0
43366,-3,-1,0
43369,-4,-2,3
43372,-4,2,3
43374,-3,0,2
43378,-5,0,1
43381,-6,-1,2
43384,-6,0,1
43387,-3,-1,1
43390,-4,-1,1
43393,-3,-2,2
43396,-3,1,2
43398,-2,1,4
43401,-2,-1,3
43404,-2,-1,3
43407,-5,1,2
43411,-1,1,0
43414,-4,-3,2
43417,-5,-2,2
43420,-4,0,2
43423,-4,0,3
43426,-1,0,3
43429,-2,-1,2
43431,-2,-1,2
43434,-2,-1,1
43437,-4,-1,0
43440,-2,0,1
43443,-3,-1,2
43446,-2,-4,1
43449,-4,1,-1
43453,-2,0,3
43456,-3,-1,3
43459,-3,-1,1
43462,-4,1,-1
43465,-3,-3,2
43468,-2,1,2
43471,-4,-2,2
43474,-7,1,-2
43477,-3,3,2
43480,-3,0,1
43483,-5,1,0
43485,-5,1,1
43488,-6,1,1
43491,-4,1,0
43494,-4,1,1
43497,-5,-1,0
43500,-3,-1,5
43503,-5,0,3
43506,-2,-2,2
43509,-3,0,1
43512,-5,-3,1
43515,-2,-2,1
43518,-3,2,1
43521,-2,-1,4
43524,-5,0,3
43527,-3,2,2
43530,-2,0,1
43533,-3,1,1
43536,-2,-2,0
43539,-4,-2,0
43542,-3,-3,0
43545,-4,-2,3
43548,-4,-3,1
43551,-5,-1,-2
43554,-3,0,1
43557,-4,0,0
43560,-2,0,-1
43563,-4,-2,2
43566,-3,-1,2
43569,-1,-1,0
43572,-3,-2,0
43575,-3,-2,2
43578,-2,-1,-1
43581,-4,-2,1
43584,-5,-3,2
43587,-5,0,0
43590,-5,0,0
43593,-3,-2,3
43596,-4,0,0
43598,-4,-3,3
43601,-3,-2,3
43604,-3,-3,1
43607,-1,-3,4
43610,-6,-2,0
43613,-5,-1,2
43616,-6,-1,2
43619,-4,1,2
43622,-2,0,3
43625,-2,1,0
43628,-2,0,-1
43631,-2,2,2
43634,-4,-1,2
43637,-4,-2,0
43640,-3,0,-1
43643,-2,-2,2
43646,-2,-2,-1
43649,-3,-2,2
43652,-4,0,0
43655,-5,-2,0
43659,0,0,3
43662,-3,-3,3
43665,-4,0,1
43668,-2,0,2
43671,-2,1,0
43674,-4,-1,3
43677,-4,-2,1
43681,-2,-3,-3
43684,-4,-2,3
43687,-2,-3,2
43690,-2,0,4
43693,-3,-3,0
43696,-2,-2,0
43699,-3,-2,3
43702,-4,-1,1
43705,-6,0,-1
43708,-3,-1,0
43711,-3,-4,1
43714,-3,-5,0
43717,-2,-1,1
43720,-3,-1,1
43723,-2,0,0
43726,-2,1,0
43729,-5,1,1
43732,-2,1,-1
43736,-4,0,2
43739,-6,0,-1
43742,-2,1,2
43745,-6,-1,0
43748,-3,-3,1
43751,-5,-3,4
43754,-4,-1,3
43757,-3,-1,1
43760,-5,-1,0
43763,-3,1,2
43766,-3,-2,3
43769,-2,-3,1
43772,-4,-1,1
43775,-3,-1,1
43778,-4,0,1
43780,-1,0,3
43783,-3,-1,-1
43786,-2,-1,1
43789,-3,-1,1
43792,-3,-3,1
43795,-3,-2,1
43799,-2,-2,3
43802,-6,-1,2
43805,-4,1,0
43808,-5,0,2
43811,-2,0,6
43814,-4,-2,1
43817,-3,-3,2
43820,-4,-4,1
43823,-6,-2,0
43826,-4,-3,0
43829,-4,-1,3
43832,-3,0,3
43835,-4,0,2
43837,-1,0,3
43840,-3,2,2
43843,-5,0,4
43846,-3,-2,2
43849,-3,0,4
43852,-3,-1,3
43855,-3,0,-1
43858,-4,0,2
43861,-4,0,-1
43864,-5,0,2
43867,-3,-1,1
43870,-2,0,2
43873,-4,-3,2
43876,-4,0,0
43879,-1,-1,3
43882,-3,0,2
43885,-3,-1,-1
43889,-3,2,1
43891,-5,1,0
43894,-4,0,1
43897,-3,0,2
43900,-4,0,2
43903,-4,-1,2
43906,-2,-2,3
43909,-4,-1,1
43912,-4,-1,1
43915,-1,-2,4
43918,-1,-2,1
43921,-3,1,4
43924,0,0,4
43927,-5,-1,2
43930,-2,1,1
43933,-4,0,0
43936,-4,0,1
43939,-2,1,1
43942,-2,-3,-2
43945,-2,0,0
43948,-4,0,0
43951,-3,0,1
43954,-3,-3,0
43957,-3,-2,2
43960,-1,0,2
43963,-4,-1,-2
43966,-4,-2,-3
43969,-4,-1,2
43972,-5,-1,3
43975,-3,0,0
43978,-3,0,1
43981,-5,-1,2
43984,-3,-3,0
43987,-3,-1,0
